transaction_id,store_type,category,customer_type,gender,payment_method,day_of_week,month,is_weekend,quantity,unit_price,discount_pct,discount_amount,subtotal,tax_amount,total_sales
TXN00876,Convenience,Staples,Member,Female,GCash,Tuesday,2,0,47,185.55,15,1308.13,7412.72,889.53,8302.25
TXN00877,Supermarket,Beverages,Normal,Female,Cash,Sunday,6,1,6,258.53,5,77.56,1473.62,176.83,1650.45
TXN00878,Hypermarket,Personal,Normal,Male,Credit Card,Thursday,4,0,16,319.74,25,1278.96,3836.88,460.43,4297.31
TXN00879,Supermarket,Bakery,Member,Female,Cash,Tuesday,9,0,8,127.07,5,50.83,965.73,115.89,1081.62
TXN00880,Hypermarket,Snacks,Member,Male,Cash,Sunday,12,1,48,383.74,5,920.98,17498.54,2099.82,19598.36
TXN00881,Convenience,Beverages,Member,Male,E-Wallet,Saturday,1,1,18,186.19,0,0.0,3351.42,402.17,3753.59
TXN00882,Convenience,Beverages,Member,Female,Cash,Wednesday,8,0,48,348.07,5,835.37,15871.99,1904.64,17776.63
TXN00883,Supermarket,Bakery,Member,Female,GCash,Tuesday,5,0,43,121.23,0,0.0,5212.89,625.55,5838.44
TXN00884,Supermarket,Bakery,Member,Female,E-Wallet,Wednesday,1,0,39,359.65,10,1402.64,12623.71,1514.85,14138.56
TXN00885,Hypermarket,Snacks,Normal,Male,Cash,Tuesday,4,0,49,107.68,0,0.0,5276.32,633.16,5909.48
TXN00886,Hypermarket,Snacks,Normal,Female,Credit Card,Wednesday,1,0,49,241.41,5,591.45,11237.64,1348.52,12586.16
TXN00887,Supermarket,Bakery,Member,Male,Cash,Saturday,6,1,12,161.24,15,290.23,1644.65,197.36,1842.01
TXN00888,Hypermarket,Staples,Normal,Female,Cash,Thursday,2,0,45,386.77,5,870.23,16534.42,1984.13,18518.55
TXN00889,Supermarket,Beverages,Member,Female,Cash,Friday,5,0,10,167.92,0,0.0,1679.2,201.5,1880.7
TXN00890,Hypermarket,Household,Normal,Female,E-Wallet,Wednesday,7,0,7,446.77,0,0.0,3127.39,375.29,3502.68
TXN00891,Supermarket,Snacks,Normal,Male,GCash,Saturday,2,1,46,451.32,15,3114.11,17646.61,2117.59,19764.2
TXN00892,Supermarket,Snacks,Member,Female,Credit Card,Wednesday,6,0,1,138.4,0,0.0,138.4,16.61,155.01
TXN00893,Supermarket,Bakery,Member,Female,Cash,Thursday,6,0,49,326.23,5,799.26,15186.01,1822.32,17008.33
TXN00894,Hypermarket,Personal,Member,Male,GCash,Wednesday,5,0,36,89.47,10,322.09,2898.83,347.86,3246.69
TXN00895,Hypermarket,Household,Normal,Male,GCash,Saturday,5,1,21,226.19,10,475.0,4274.99,513.0,4787.99
TXN00896,Hypermarket,Household,Member,Female,E-Wallet,Sunday,3,1,37,370.99,10,1372.66,12353.97,1482.48,13836.45
TXN00897,Supermarket,Snacks,Normal,Female,Credit Card,Saturday,10,1,24,346.74,20,1664.35,6657.41,798.89,7456.3
TXN00898,Hypermarket,Staples,Member,Female,E-Wallet,Monday,10,0,25,331.12,0,0.0,8278.0,993.36,9271.36
TXN00899,Hypermarket,Personal,Normal,Male,GCash,Thursday,11,0,7,177.14,0,0.0,1239.98,148.8,1388.78
TXN00900,Supermarket,Household,Normal,Male,GCash,Sunday,12,1,42,220.11,0,0.0,9244.62,1109.35,10353.97
TXN00901,Convenience,Snacks,Member,Male,GCash,Monday,2,0,17,96.33,0,0.0,1637.61,196.51,1834.12
TXN00902,Supermarket,Household,Normal,Male,E-Wallet,Thursday,7,0,29,373.56,0,0.0,10833.24,1299.99,12133.23
TXN00903,Hypermarket,Canned,Normal,Female,Credit Card,Sunday,1,1,30,276.75,5,415.12,7887.38,946.49,8833.87
TXN00904,Supermarket,Personal,Member,Male,Cash,Wednesday,6,0,7,368.94,10,258.26,2324.32,278.92,2603.24
TXN00905,Convenience,Personal,Normal,Male,E-Wallet,Sunday,6,1,33,162.02,10,534.67,4811.99,577.44,5389.43
TXN00906,Supermarket,Canned,Member,Male,GCash,Saturday,3,1,7,196.0,5,68.6,1303.4,156.41,1459.81
TXN00907,Hypermarket,Beverages,Member,Female,E-Wallet,Monday,2,0,24,200.4,15,721.44,4088.16,490.58,4578.74
TXN00908,Convenience,Canned,Member,Female,GCash,Wednesday,12,0,11,61.58,5,33.87,643.51,77.22,720.73
TXN00909,Hypermarket,Bakery,Member,Male,Cash,Saturday,2,1,9,203.47,0,0.0,1831.23,219.75,2050.98
TXN00910,Convenience,Bakery,Normal,Male,Cash,Thursday,9,0,12,411.49,10,493.79,4444.09,533.29,4977.38
TXN00911,Convenience,Snacks,Normal,Female,Credit Card,Sunday,11,1,35,453.78,0,0.0,15882.3,1905.88,17788.18
TXN00912,Supermarket,Personal,Normal,Female,GCash,Saturday,5,1,4,283.2,0,0.0,1132.8,135.94,1268.74
TXN00913,Supermarket,Beverages,Member,Female,Credit Card,Wednesday,7,0,36,254.98,5,458.96,8720.32,1046.44,9766.76
TXN00914,Hypermarket,Beverages,Normal,Female,Credit Card,Monday,12,0,28,63.87,25,447.09,1341.27,160.95,1502.22
TXN00915,Supermarket,Household,Normal,Female,Cash,Monday,5,0,13,445.64,15,869.0,4924.32,590.92,5515.24
TXN00916,Supermarket,Household,Member,Female,E-Wallet,Sunday,7,1,23,55.85,0,0.0,1284.55,154.15,1438.7
TXN00917,Convenience,Canned,Member,Female,E-Wallet,Saturday,4,1,19,475.14,20,1805.53,7222.13,866.66,8088.79
TXN00918,Supermarket,Beverages,Normal,Female,Credit Card,Wednesday,8,0,42,270.15,15,1701.94,9644.36,1157.32,10801.68
TXN00919,Convenience,Canned,Member,Male,Cash,Tuesday,11,0,37,203.87,10,754.32,6788.87,814.66,7603.53
TXN00920,Convenience,Canned,Member,Male,GCash,Thursday,10,0,39,465.9,20,3634.02,14536.08,1744.33,16280.41
TXN00921,Convenience,Household,Member,Male,E-Wallet,Thursday,11,0,24,60.98,5,73.18,1390.34,166.84,1557.18
TXN00922,Hypermarket,Personal,Member,Male,Credit Card,Wednesday,10,0,16,311.64,0,0.0,4986.24,598.35,5584.59
TXN00923,Hypermarket,Canned,Normal,Male,E-Wallet,Tuesday,7,0,33,297.02,10,980.17,8821.49,1058.58,9880.07
TXN00924,Hypermarket,Staples,Member,Male,E-Wallet,Monday,10,0,12,148.69,10,178.43,1605.85,192.7,1798.55
TXN00925,Convenience,Personal,Member,Female,GCash,Sunday,5,1,34,243.0,10,826.2,7435.8,892.3,8328.1
TXN00926,Hypermarket,Beverages,Member,Female,Cash,Friday,11,0,7,343.52,10,240.46,2164.18,259.7,2423.88
TXN00927,Hypermarket,Beverages,Member,Male,GCash,Friday,6,0,11,377.21,25,1037.33,3111.98,373.44,3485.42
TXN00928,Supermarket,Canned,Member,Male,Cash,Sunday,5,1,31,50.32,25,389.98,1169.94,140.39,1310.33
TXN00929,Hypermarket,Personal,Member,Female,E-Wallet,Wednesday,7,0,29,471.58,20,2735.16,10940.66,1312.88,12253.54
TXN00930,Hypermarket,Household,Member,Female,Credit Card,Tuesday,12,0,13,124.04,20,322.5,1290.02,154.8,1444.82
TXN00931,Convenience,Household,Member,Female,GCash,Tuesday,2,0,31,155.11,25,1202.1,3606.31,432.76,4039.07
TXN00932,Convenience,Bakery,Normal,Male,Cash,Thursday,5,0,2,168.56,0,0.0,337.12,40.45,377.57
TXN00933,Convenience,Beverages,Member,Female,E-Wallet,Monday,10,0,39,67.02,0,0.0,2613.78,313.65,2927.43
TXN00934,Convenience,Snacks,Normal,Male,Cash,Saturday,3,1,15,105.37,5,79.03,1501.52,180.18,1681.7
TXN00935,Convenience,Bakery,Member,Male,Cash,Tuesday,9,0,11,493.86,20,1086.49,4345.97,521.52,4867.49
TXN00936,Convenience,Household,Member,Female,Cash,Sunday,6,1,34,191.85,10,652.29,5870.61,704.47,6575.08
TXN00937,Hypermarket,Personal,Member,Female,E-Wallet,Saturday,10,1,39,101.89,15,596.06,3377.65,405.32,3782.97
TXN00938,Convenience,Household,Member,Male,Credit Card,Friday,3,0,4,98.15,0,0.0,392.6,47.11,439.71
TXN00939,Convenience,Personal,Normal,Female,Credit Card,Saturday,7,1,11,373.76,0,0.0,4111.36,493.36,4604.72
TXN00940,Supermarket,Bakery,Member,Female,Credit Card,Monday,4,0,29,434.56,15,1890.34,10711.9,1285.43,11997.33
TXN00941,Hypermarket,Beverages,Member,Male,Cash,Sunday,3,1,2,165.63,0,0.0,331.26,39.75,371.01
TXN00942,Hypermarket,Household,Normal,Female,E-Wallet,Monday,8,0,16,59.41,5,47.53,903.03,108.36,1011.39
TXN00943,Hypermarket,Canned,Normal,Male,Cash,Saturday,4,1,39,150.39,0,0.0,5865.21,703.83,6569.04
TXN00944,Convenience,Personal,Member,Male,Credit Card,Wednesday,11,0,13,75.43,5,49.03,931.56,111.79,1043.35
TXN00945,Convenience,Beverages,Normal,Female,Credit Card,Tuesday,1,0,37,96.53,15,535.74,3035.87,364.3,3400.17
TXN00946,Convenience,Snacks,Normal,Male,E-Wallet,Sunday,6,1,17,244.18,5,207.55,3943.51,473.22,4416.73
TXN00947,Supermarket,Personal,Normal,Male,Cash,Wednesday,10,0,21,153.46,10,322.27,2900.39,348.05,3248.44
TXN00948,Convenience,Bakery,Member,Female,GCash,Saturday,11,1,44,282.18,0,0.0,12415.92,1489.91,13905.83
TXN00949,Supermarket,Snacks,Member,Female,GCash,Tuesday,11,0,19,164.07,20,623.47,2493.86,299.26,2793.12
TXN00950,Hypermarket,Snacks,Member,Female,Credit Card,Thursday,1,0,7,473.24,5,165.63,3147.05,377.65,3524.7
TXN00951,Convenience,Staples,Normal,Male,E-Wallet,Wednesday,5,0,38,457.67,10,1739.15,15652.31,1878.28,17530.59
TXN00952,Supermarket,Household,Member,Male,Cash,Wednesday,7,0,8,305.06,15,366.07,2074.41,248.93,2323.34
TXN00953,Supermarket,Personal,Normal,Female,Cash,Saturday,6,1,13,209.49,0,0.0,2723.37,326.8,3050.17
TXN00954,Convenience,Snacks,Member,Male,Credit Card,Friday,2,0,37,221.52,20,1639.25,6556.99,786.84,7343.83
TXN00955,Hypermarket,Staples,Member,Female,Credit Card,Saturday,11,1,2,235.33,10,47.07,423.59,50.83,474.42
TXN00956,Hypermarket,Bakery,Normal,Female,Cash,Wednesday,4,0,41,377.41,5,773.69,14700.12,1764.01,16464.13
TXN00957,Hypermarket,Beverages,Member,Male,Cash,Tuesday,11,0,11,253.24,0,0.0,2785.64,334.28,3119.92
TXN00958,Supermarket,Canned,Normal,Female,Credit Card,Friday,2,0,24,435.53,25,2613.18,7839.54,940.74,8780.28
TXN00959,Supermarket,Canned,Normal,Male,Cash,Saturday,11,1,6,474.84,15,427.36,2421.68,290.6,2712.28
TXN00960,Supermarket,Personal,Member,Male,GCash,Sunday,1,1,26,201.18,0,0.0,5230.68,627.68,5858.36
TXN00961,Supermarket,Snacks,Normal,Female,Credit Card,Saturday,3,1,7,302.31,5,105.81,2010.36,241.24,2251.6
TXN00962,Hypermarket,Canned,Member,Male,Cash,Wednesday,3,0,39,92.78,20,723.68,2894.74,347.37,3242.11
TXN00963,Convenience,Household,Member,Female,Credit Card,Wednesday,12,0,19,140.21,10,266.4,2397.59,287.71,2685.3
TXN00964,Supermarket,Canned,Normal,Male,E-Wallet,Thursday,7,0,6,236.06,15,212.45,1203.91,144.47,1348.38
TXN00965,Supermarket,Canned,Member,Male,Credit Card,Saturday,1,1,43,142.79,5,307.0,5832.97,699.96,6532.93
TXN00966,Hypermarket,Canned,Normal,Male,Credit Card,Wednesday,9,0,29,444.45,15,1933.36,10955.69,1314.68,12270.37
TXN00967,Convenience,Staples,Member,Female,E-Wallet,Sunday,11,1,43,121.23,5,260.64,4952.25,594.27,5546.52
TXN00968,Convenience,Snacks,Member,Male,GCash,Monday,6,0,39,255.05,0,0.0,9946.95,1193.63,11140.58
TXN00969,Hypermarket,Household,Member,Female,Cash,Friday,4,0,2,322.56,10,64.51,580.61,69.67,650.28
TXN00970,Hypermarket,Snacks,Member,Male,E-Wallet,Monday,3,0,19,361.34,30,2059.64,4805.82,576.7,5382.52
TXN00971,Convenience,Personal,Member,Male,Credit Card,Friday,3,0,4,222.38,5,44.48,845.04,101.4,946.44
TXN00972,Supermarket,Personal,Normal,Female,Cash,Sunday,2,1,6,441.09,5,132.33,2514.21,301.71,2815.92
TXN00973,Convenience,Personal,Normal,Female,E-Wallet,Saturday,2,1,49,305.74,10,1498.13,13483.13,1617.98,15101.11
TXN00974,Hypermarket,Bakery,Normal,Female,Cash,Thursday,12,0,37,247.78,10,916.79,8251.07,990.13,9241.2
TXN00975,Supermarket,Canned,Normal,Female,Cash,Wednesday,10,0,28,80.26,20,449.46,1797.82,215.74,2013.56
TXN00976,Supermarket,Bakery,Normal,Female,E-Wallet,Wednesday,5,0,30,259.11,15,1165.99,6607.3,792.88,7400.18
TXN00977,Hypermarket,Staples,Normal,Male,Cash,Wednesday,9,0,7,419.33,0,0.0,2935.31,352.24,3287.55
TXN00978,Hypermarket,Personal,Member,Male,GCash,Saturday,2,1,9,326.54,30,881.66,2057.2,246.86,2304.06
TXN00979,Hypermarket,Household,Member,Female,E-Wallet,Friday,2,0,25,424.47,15,1591.76,9019.99,1082.4,10102.39
TXN00980,Convenience,Snacks,Normal,Male,GCash,Sunday,12,1,33,272.31,20,1797.25,7188.98,862.68,8051.66
TXN00981,Convenience,Canned,Normal,Male,Credit Card,Wednesday,6,0,1,103.31,10,10.33,92.98,11.16,104.14
TXN00982,Supermarket,Beverages,Member,Male,Cash,Monday,10,0,6,56.14,20,67.37,269.47,32.34,301.81
TXN00983,Hypermarket,Household,Member,Female,Credit Card,Wednesday,2,0,18,186.45,0,0.0,3356.1,402.73,3758.83
TXN00984,Supermarket,Canned,Member,Male,Credit Card,Saturday,12,1,10,364.1,5,182.05,3458.95,415.07,3874.02
TXN00985,Supermarket,Bakery,Normal,Male,Cash,Sunday,4,1,28,405.62,20,2271.47,9085.89,1090.31,10176.2
TXN00986,Supermarket,Bakery,Normal,Male,E-Wallet,Thursday,6,0,11,183.09,0,0.0,2013.99,241.68,2255.67
TXN00987,Supermarket,Household,Normal,Female,Cash,Sunday,5,1,33,273.04,0,0.0,9010.32,1081.24,10091.56
TXN00988,Hypermarket,Bakery,Member,Male,Credit Card,Monday,1,0,1,239.5,15,35.92,203.58,24.43,228.01
TXN00989,Supermarket,Personal,Member,Male,Credit Card,Wednesday,6,0,13,234.74,20,610.32,2441.3,292.96,2734.26
TXN00990,Hypermarket,Staples,Normal,Female,E-Wallet,Wednesday,1,0,37,154.11,0,0.0,5702.07,684.25,6386.32
TXN00991,Hypermarket,Snacks,Normal,Female,Cash,Tuesday,3,0,20,111.37,20,445.48,1781.92,213.83,1995.75
TXN00992,Convenience,Staples,Member,Male,Credit Card,Friday,10,0,1,138.51,10,13.85,124.66,14.96,139.62
TXN00993,Hypermarket,Canned,Member,Male,GCash,Monday,5,0,3,74.9,10,22.47,202.23,24.27,226.5
TXN00994,Convenience,Snacks,Member,Female,Credit Card,Tuesday,10,0,18,139.16,20,500.98,2003.9,240.47,2244.37
TXN00995,Hypermarket,Snacks,Member,Female,Credit Card,Sunday,5,1,41,54.14,5,110.99,2108.75,253.05,2361.8
TXN00996,Hypermarket,Staples,Normal,Female,E-Wallet,Thursday,10,0,14,332.27,0,0.0,4651.78,558.21,5209.99
TXN00997,Hypermarket,Household,Member,Female,GCash,Friday,6,0,31,192.37,0,0.0,5963.47,715.62,6679.09
TXN00998,Convenience,Snacks,Member,Female,Credit Card,Monday,12,0,27,487.92,10,1317.38,11856.46,1422.78,13279.24
TXN00999,Convenience,Staples,Member,Female,Credit Card,Wednesday,10,0,17,137.17,10,233.19,2098.7,251.84,2350.54
TXN01000,Supermarket,Snacks,Normal,Female,GCash,Sunday,8,1,46,205.62,20,1891.7,7566.82,908.02,8474.84
TXN01001,Convenience,Beverages,Normal,Male,Cash,Monday,5,0,29,211.03,15,917.98,5201.89,624.23,5826.12
TXN01002,Convenience,Household,Member,Female,Cash,Wednesday,11,0,36,53.8,10,193.68,1743.12,209.17,1952.29
TXN01003,Convenience,Personal,Member,Female,Credit Card,Friday,1,0,37,427.64,15,2373.4,13449.28,1613.91,15063.19
TXN01004,Convenience,Snacks,Member,Male,Credit Card,Wednesday,5,0,26,64.4,0,0.0,1674.4,200.93,1875.33
TXN01005,Supermarket,Beverages,Normal,Female,Cash,Thursday,3,0,17,473.08,0,0.0,8042.36,965.08,9007.44
TXN01006,Convenience,Personal,Normal,Female,E-Wallet,Sunday,4,1,22,451.43,20,1986.29,7945.17,953.42,8898.59
TXN01007,Hypermarket,Personal,Normal,Male,GCash,Saturday,8,1,25,290.98,0,0.0,7274.5,872.94,8147.44
TXN01008,Hypermarket,Canned,Member,Female,GCash,Wednesday,7,0,2,294.62,0,0.0,589.24,70.71,659.95
TXN01009,Convenience,Snacks,Normal,Male,E-Wallet,Thursday,11,0,22,344.2,10,757.24,6815.16,817.82,7632.98
TXN01010,Convenience,Staples,Member,Male,E-Wallet,Saturday,5,1,5,224.17,5,56.04,1064.81,127.78,1192.59
TXN01011,Hypermarket,Snacks,Member,Male,E-Wallet,Sunday,2,1,4,341.25,20,273.0,1092.0,131.04,1223.04
TXN01012,Hypermarket,Beverages,Member,Male,E-Wallet,Friday,6,0,36,70.15,0,0.0,2525.4,303.05,2828.45
TXN01013,Supermarket,Personal,Normal,Female,E-Wallet,Friday,11,0,6,74.32,0,0.0,445.92,53.51,499.43
TXN01014,Hypermarket,Snacks,Member,Male,E-Wallet,Sunday,6,1,21,255.75,5,268.54,5102.21,612.27,5714.48
TXN01015,Hypermarket,Staples,Normal,Male,GCash,Sunday,10,1,13,297.33,10,386.53,3478.76,417.45,3896.21
TXN01016,Convenience,Canned,Normal,Female,E-Wallet,Monday,10,0,37,449.52,5,831.61,15800.63,1896.08,17696.71
TXN01017,Hypermarket,Snacks,Member,Male,Cash,Thursday,11,0,25,97.1,10,242.75,2184.75,262.17,2446.92
TXN01018,Supermarket,Household,Member,Male,E-Wallet,Thursday,6,0,26,420.19,20,2184.99,8739.95,1048.79,9788.74
TXN01019,Hypermarket,Canned,Normal,Male,E-Wallet,Sunday,9,1,39,144.52,25,1409.07,4227.21,507.27,4734.48
TXN01020,Convenience,Staples,Member,Male,GCash,Tuesday,11,0,20,227.34,0,0.0,4546.8,545.62,5092.42
TXN01021,Convenience,Beverages,Normal,Female,GCash,Tuesday,8,0,33,192.47,5,317.58,6033.93,724.07,6758.0
TXN01022,Hypermarket,Personal,Member,Male,E-Wallet,Saturday,8,1,14,230.07,10,322.1,2898.88,347.87,3246.75
TXN01023,Convenience,Snacks,Normal,Female,GCash,Saturday,1,1,36,117.72,25,1059.48,3178.44,381.41,3559.85
TXN01024,Supermarket,Staples,Normal,Female,Credit Card,Tuesday,5,0,17,276.61,30,1410.71,3291.66,395.0,3686.66
TXN01025,Supermarket,Canned,Normal,Male,GCash,Sunday,7,1,21,410.74,0,0.0,8625.54,1035.06,9660.6
TXN01026,Hypermarket,Household,Normal,Male,GCash,Sunday,6,1,46,248.69,15,1715.96,9723.78,1166.85,10890.63
TXN01027,Hypermarket,Staples,Member,Male,GCash,Saturday,5,1,16,270.78,5,216.62,4115.86,493.9,4609.76
TXN01028,Hypermarket,Bakery,Member,Male,GCash,Wednesday,8,0,46,431.95,0,0.0,19869.7,2384.36,22254.06
TXN01029,Convenience,Household,Normal,Female,Cash,Sunday,3,1,16,367.73,0,0.0,5883.68,706.04,6589.72
TXN01030,Supermarket,Canned,Normal,Female,Cash,Tuesday,6,0,20,270.7,5,270.7,5143.3,617.2,5760.5
TXN01031,Supermarket,Beverages,Member,Female,Cash,Thursday,5,0,29,165.96,5,240.64,4572.2,548.66,5120.86
TXN01032,Convenience,Personal,Member,Male,E-Wallet,Sunday,8,1,28,448.22,0,0.0,12550.16,1506.02,14056.18
TXN01033,Supermarket,Canned,Member,Female,E-Wallet,Sunday,4,1,8,309.66,10,247.73,2229.55,267.55,2497.1
TXN01034,Hypermarket,Beverages,Member,Male,Credit Card,Wednesday,8,0,24,149.52,0,0.0,3588.48,430.62,4019.1
TXN01035,Hypermarket,Snacks,Member,Male,Cash,Saturday,10,1,3,171.1,10,51.33,461.97,55.44,517.41
TXN01036,Hypermarket,Staples,Member,Male,E-Wallet,Sunday,2,1,25,411.41,5,514.26,9770.99,1172.52,10943.51
TXN01037,Supermarket,Bakery,Normal,Male,GCash,Friday,9,0,19,69.87,0,0.0,1327.53,159.3,1486.83
TXN01038,Hypermarket,Household,Member,Male,GCash,Monday,9,0,33,496.44,5,819.13,15563.39,1867.61,17431.0
TXN01039,Convenience,Household,Member,Female,Cash,Tuesday,10,0,2,108.66,0,0.0,217.32,26.08,243.4
TXN01040,Convenience,Staples,Normal,Female,Credit Card,Friday,10,0,15,408.23,10,612.34,5511.1,661.33,6172.43
TXN01041,Supermarket,Bakery,Member,Male,Credit Card,Saturday,6,1,22,227.65,0,0.0,5008.3,601.0,5609.3
TXN01042,Convenience,Staples,Member,Female,GCash,Thursday,4,0,10,271.5,10,271.5,2443.5,293.22,2736.72
TXN01043,Convenience,Snacks,Member,Male,Credit Card,Monday,4,0,18,446.29,0,0.0,8033.22,963.99,8997.21
TXN01044,Supermarket,Beverages,Member,Male,Cash,Friday,6,0,22,235.81,10,518.78,4669.04,560.28,5229.32
TXN01045,Hypermarket,Canned,Member,Male,GCash,Monday,5,0,46,291.87,15,2013.9,11412.12,1369.45,12781.57
TXN01046,Hypermarket,Household,Normal,Female,E-Wallet,Tuesday,6,0,49,72.18,0,0.0,3536.82,424.42,3961.24
TXN01047,Hypermarket,Snacks,Member,Male,E-Wallet,Saturday,7,1,27,51.06,5,68.93,1309.69,157.16,1466.85
TXN01048,Supermarket,Beverages,Normal,Male,Credit Card,Sunday,7,1,13,160.16,0,0.0,2082.08,249.85,2331.93
TXN01049,Convenience,Snacks,Normal,Female,GCash,Thursday,9,0,33,356.26,10,1175.66,10580.92,1269.71,11850.63
TXN01050,Hypermarket,Bakery,Member,Female,GCash,Saturday,8,1,5,104.57,0,0.0,522.85,62.74,585.59
TXN01051,Hypermarket,Household,Normal,Female,E-Wallet,Monday,6,0,26,101.19,10,263.09,2367.85,284.14,2651.99
TXN01052,Supermarket,Canned,Member,Male,GCash,Friday,12,0,13,234.93,10,305.41,2748.68,329.84,3078.52
TXN01053,Hypermarket,Staples,Normal,Male,GCash,Tuesday,6,0,27,341.53,25,2305.33,6915.98,829.92,7745.9
TXN01054,Supermarket,Staples,Normal,Female,GCash,Tuesday,5,0,14,370.43,10,518.6,4667.42,560.09,5227.51
TXN01055,Convenience,Beverages,Member,Male,Credit Card,Saturday,1,1,24,130.3,10,312.72,2814.48,337.74,3152.22
TXN01056,Supermarket,Canned,Member,Female,GCash,Sunday,9,1,3,85.81,5,12.87,244.56,29.35,273.91
TXN01057,Supermarket,Personal,Member,Female,Cash,Friday,9,0,47,473.18,25,5559.86,16679.6,2001.55,18681.15
TXN01058,Supermarket,Bakery,Member,Male,Credit Card,Sunday,9,1,49,167.3,15,1229.66,6968.04,836.16,7804.2
TXN01059,Supermarket,Beverages,Member,Male,GCash,Sunday,11,1,30,434.01,0,0.0,13020.3,1562.44,14582.74
TXN01060,Convenience,Personal,Normal,Female,GCash,Friday,8,0,35,438.57,20,3069.99,12279.96,1473.6,13753.56
TXN01061,Convenience,Snacks,Normal,Female,Cash,Monday,10,0,48,397.64,5,954.34,18132.38,2175.89,20308.27
TXN01062,Hypermarket,Bakery,Normal,Female,Credit Card,Saturday,3,1,14,125.98,20,352.74,1410.98,169.32,1580.3
TXN01063,Convenience,Snacks,Normal,Female,E-Wallet,Saturday,1,1,12,419.81,20,1007.54,4030.18,483.62,4513.8
TXN01064,Convenience,Canned,Normal,Male,E-Wallet,Wednesday,11,0,28,396.16,0,0.0,11092.48,1331.1,12423.58
TXN01065,Hypermarket,Household,Normal,Female,Credit Card,Saturday,12,1,44,318.53,15,2102.3,11913.02,1429.56,13342.58
TXN01066,Convenience,Bakery,Normal,Female,GCash,Tuesday,12,0,29,201.74,0,0.0,5850.46,702.06,6552.52
TXN01067,Supermarket,Personal,Member,Female,GCash,Monday,8,0,43,168.13,0,0.0,7229.59,867.55,8097.14
TXN01068,Supermarket,Household,Member,Male,E-Wallet,Friday,7,0,17,104.85,0,0.0,1782.45,213.89,1996.34
TXN01069,Hypermarket,Staples,Normal,Male,E-Wallet,Saturday,5,1,40,279.39,15,1676.34,9499.26,1139.91,10639.17
TXN01070,Hypermarket,Personal,Normal,Female,E-Wallet,Monday,10,0,49,313.37,0,0.0,15355.13,1842.62,17197.75
TXN01071,Hypermarket,Beverages,Member,Male,Cash,Saturday,7,1,21,211.7,0,0.0,4445.7,533.48,4979.18
TXN01072,Supermarket,Staples,Member,Male,E-Wallet,Friday,10,0,23,263.91,15,910.49,5159.44,619.13,5778.57
TXN01073,Convenience,Staples,Member,Male,Cash,Thursday,4,0,20,213.58,0,0.0,4271.6,512.59,4784.19
TXN01074,Supermarket,Beverages,Member,Female,Credit Card,Friday,9,0,11,338.45,0,0.0,3722.95,446.75,4169.7
TXN01075,Hypermarket,Bakery,Normal,Female,GCash,Friday,11,0,34,455.57,0,0.0,15489.38,1858.73,17348.11
TXN01076,Convenience,Staples,Member,Male,E-Wallet,Friday,10,0,10,123.76,5,61.88,1175.72,141.09,1316.81
TXN01077,Convenience,Canned,Normal,Female,GCash,Saturday,2,1,10,221.63,5,110.82,2105.48,252.66,2358.14
TXN01078,Supermarket,Personal,Normal,Female,GCash,Wednesday,9,0,43,113.39,0,0.0,4875.77,585.09,5460.86
TXN01079,Hypermarket,Household,Normal,Male,E-Wallet,Friday,9,0,6,331.22,30,596.2,1391.12,166.93,1558.05
TXN01080,Supermarket,Staples,Member,Male,E-Wallet,Tuesday,5,0,36,377.99,15,2041.15,11566.49,1387.98,12954.47
TXN01081,Convenience,Personal,Member,Female,Credit Card,Tuesday,11,0,24,469.36,5,563.23,10701.41,1284.17,11985.58
TXN01082,Supermarket,Snacks,Normal,Male,Cash,Monday,1,0,12,175.49,5,105.29,2000.59,240.07,2240.66
TXN01083,Supermarket,Personal,Normal,Female,Cash,Wednesday,7,0,43,477.6,5,1026.84,19509.96,2341.2,21851.16
TXN01084,Hypermarket,Household,Normal,Female,GCash,Monday,10,0,23,78.47,10,180.48,1624.33,194.92,1819.25
TXN01085,Hypermarket,Personal,Member,Male,E-Wallet,Tuesday,10,0,27,321.36,0,0.0,8676.72,1041.21,9717.93
TXN01086,Convenience,Beverages,Normal,Female,Credit Card,Sunday,4,1,45,75.71,0,0.0,3406.95,408.83,3815.78
TXN01087,Supermarket,Household,Member,Female,Credit Card,Tuesday,9,0,37,452.2,20,3346.28,13385.12,1606.21,14991.33
TXN01088,Supermarket,Bakery,Normal,Male,Credit Card,Thursday,6,0,6,288.41,0,0.0,1730.46,207.66,1938.12
TXN01089,Supermarket,Snacks,Normal,Male,Credit Card,Friday,3,0,1,351.21,5,17.56,333.65,40.04,373.69
TXN01090,Convenience,Beverages,Normal,Male,Credit Card,Sunday,6,1,6,424.21,20,509.05,2036.21,244.35,2280.56
TXN01091,Convenience,Bakery,Member,Female,Cash,Tuesday,10,0,50,117.64,10,588.2,5293.8,635.26,5929.06
TXN01092,Hypermarket,Personal,Member,Male,Cash,Saturday,6,1,22,67.37,5,74.11,1408.03,168.96,1576.99
TXN01093,Hypermarket,Household,Normal,Male,Cash,Saturday,5,1,41,445.5,10,1826.55,16438.95,1972.67,18411.62
TXN01094,Hypermarket,Snacks,Member,Male,E-Wallet,Monday,2,0,24,191.72,0,0.0,4601.28,552.15,5153.43
